"","match","pf_o_int","attr_o","intel_o","fun_o","prob_o","attr","fun","shar","prob"
"2486","1",0.409081816363273,0.444444444444444,0.355555555555556,0.337777777777778,0.7,0.8,0.8,0.4,0.5
"2487","0",0.304369563043696,0.514705882352941,0.352941176470588,0.279411764705882,0.2,0.6,0.9,0.9,0.5
"2488","1",0.465153484651535,0.4,0.32,0.228,0.7,0.8,0.8,0.9,0.7
"2489","0",0.333333333333333,0.392156862745098,0.392156862745098,0.298039215686275,0.5,0.7,0.8,0.8,0.6
"2490","0",0.33963396339634,0.326086956521739,0.391304347826087,0.371739130434783,0.9,0.7,0.9,0.8,0.6
"2491","0",0.444444444444444,0.4,0.368421052631579,0.316666666666667,0.3,0.6,0.9,0.8,0.6
"2492","0",0.3774,0.4,0.368421052631579,0.316666666666667,0.6,0.6,0.8,0.9,0.8
"2493","0",0.444355564443556,0.337837837837838,0.378378378378378,0.308108108108108,0.1,0.1,0.9,0.9,0.6
"2494","0",0.33963396339634,0.347222222222222,0.333333333333333,0.316666666666667,0.7,0.6,0.8,0.8,0.6
"2495","0",0.4,0.4,0.368421052631579,0.316666666666667,0.4,0.7,0.9,0.8,0.6
"2496","0",0.409081816363273,0.32051282051282,0.358974358974359,0.341025641025641,0.5,0.9,0.9,0.8,0.6
"2497","0",0.304369563043696,0.220588235294118,0.411764705882353,0.335294117647059,0.4,0.8,0.9,0.8,0.6
"2498","0",0.465153484651535,0.192307692307692,0.358974358974359,0.292307692307692,0.8,0.5,0.9,0.6,0.6
"2499","1",0.333333333333333,0.416666666666667,0.333333333333333,0.316666666666667,0.7,0.8,0.7,0.9,0.9
"2500","0",0.33963396339634,0.365853658536585,0.292682926829268,0.324390243902439,1,0.7,0.6,0.7,0.5
"2501","0",0.444444444444444,0.514705882352941,0.352941176470588,0.335294117647059,0.3,0.8,0.7,0.5,0.5
"2502","0",0.3774,0.4,0.368421052631579,0.316666666666667,0.2,0.6,0.6,0.6,0.5
"2503","0",0.444355564443556,0.344827586206897,0.344827586206897,0.327586206896552,0.1,0.6,0.7,0.6,0.5
"2504","0",0.33963396339634,0.365853658536585,0.341463414634146,0.324390243902439,0.7,0.6,0.7,0.9,0.6
"2505","0",0.4,0.625,0.5,0.475,0.6,0.7,0.9,0.9,0.5
"2506","0",0.409081816363273,0.337837837837838,0.378378378378378,0.308108108108108,0.6,0.7,0.7,0.7,0.6
"2507","0",0.304369563043696,0.367647058823529,0.352941176470588,0.279411764705882,0.6,0.8,0.8,0.8,0.6
"2508","0",0.465153484651535,0.375,0.35,0.3325,0.6,0.7,0.6,0.6,0.5
"2509","1",0.333366663333667,0.357142857142857,0.342857142857143,0.325714285714286,0.6,0.8,0.8,0.7,0.7
"2510","0",0.326567343265673,0.416666666666667,0.333333333333333,0.316666666666667,0.6,0.7,0.7,0.8,0.9
"2511","1",0.3914,0.4375,0.4,0.285,0.3,1,0.7,0.6,0.7
"2512","0",0.33963396339634,0.357142857142857,0.4,0.271428571428571,0.5,0.8,1,1,0.8
"2513","0",0.3478,0.4,0.368421052631579,0.316666666666667,0.2,0.8,0.8,0.7,0.6
"2514","0",0.34036596340366,0.227272727272727,0.363636363636364,0.23030303030303,0.5,1,1,0.5,0.5
"2515","1",0.3462,0.406976744186047,0.325581395348837,0.353488372093023,0.8,1,0.8,0.9,0.6
"2516","0",0.3846,0.392156862745098,0.313725490196078,0.335294117647059,0.7,1,0.8,0.9,0.6
"2517","0",0.357164283571643,0.364583333333333,0.333333333333333,0.316666666666667,0.6,0.8,0.8,0.6,0.5
"2518","1",0.35,0.416666666666667,0.375,0.277083333333333,0.9,1,1,1,0.7
"2519","0",0.333366663333667,0.4,0.368421052631579,0.316666666666667,0.5,0.6,0.6,0.8,0.9
"2520","0",0.326567343265673,0.166666666666667,0.466666666666667,0.316666666666667,0.7,0.3,0.4,0.6,0.6
"2521","0",0.3914,0.441176470588235,0.352941176470588,0.335294117647059,0.2,0.3,0.4,0.6,0.8
"2522","0",0.33963396339634,0.277777777777778,0.333333333333333,0.316666666666667,0.2,0.2,0.8,0.5,1
"2523","0",0.3478,0.4,0.368421052631579,0.316666666666667,0.6,0.3,0.6,0.9,0.9
"2524","0",0.34036596340366,0.303030303030303,0.363636363636364,0.287878787878788,0.5,0.8,0.9,1,1
"2525","0",0.3462,0.476190476190476,0.380952380952381,0.271428571428571,0.3,0.9,0.8,0.5,1
"2526","1",0.3846,0.333333333333333,0.4,0.253333333333333,0.6,0.9,0.8,0.5,1
"2527","0",0.357164283571643,0.372340425531915,0.340425531914894,0.363829787234043,0.6,0.6,0.9,0.5,0.9
"2528","0",0.35,0.448717948717949,0.358974358974359,0.292307692307692,0.5,0.6,0.7,1,1
"2529","0",0.333366663333667,0.367647058823529,0.352941176470588,0.335294117647059,0.6,0.4,0.7,0.6,0.3
"2530","0",0.326567343265673,0.128205128205128,0.41025641025641,0.341025641025641,0.7,0.7,0.6,0.7,0.5
"2531","1",0.3914,0.448717948717949,0.358974358974359,0.292307692307692,0.5,0.8,0.6,0.8,0.6
"2532","0",0.33963396339634,0.217391304347826,0.608695652173913,0.165217391304348,0.5,0.5,0.8,0.2,0.2
"2533","1",0.3478,0.4,0.368421052631579,0.316666666666667,0.7,0.5,0.2,0.5,0.3
"2534","0",0.34036596340366,0.263157894736842,0.368421052631579,0.3,0.5,0.7,0.8,0.6,0.6
"2535","0",0.3462,0.416666666666667,0.388888888888889,0.263888888888889,0.7,0.7,0.7,0.6,0.6
"2536","1",0.3846,0.416666666666667,0.375,0.277083333333333,0.7,0.6,0.7,0.6,0.4
"2537","0",0.357164283571643,0.294117647058823,0.392156862745098,0.335294117647059,0.6,0.5,0.5,0.6,0.3
"2538","0",0.35,0.476190476190476,0.380952380952381,0.316666666666667,0.5,0.7,0.6,0.3,0.3
"2539","1",0.333366663333667,0.390625,0.3125,0.296875,0.8,0.6,0.7,1,0.9
"2540","0",0.326567343265673,0.27027027027027,0.378378378378378,0.35945945945946,0.5,0.6,0.5,0.6,0.2
"2541","0",0.3914,0.416666666666667,0.333333333333333,0.316666666666667,0.1,0.6,0.7,0.6,0.5
"2542","0",0.33963396339634,0.4,0.368421052631579,0.316666666666667,0.5,0.4,0.7,0.6,0.9
"2543","0",0.3478,0.4,0.368421052631579,0.316666666666667,0.5,0.6,0.7,0.6,0.5
"2544","0",0.34036596340366,0.263157894736842,0.368421052631579,0.3,0.5,0.7,0.8,0.6,0.9
"2545","0",0.3462,0.431034482758621,0.344827586206897,0.327586206896552,0.5,0.6,0.7,0.6,0.9
"2546","0",0.3846,0.416666666666667,0.333333333333333,0.316666666666667,0.3,0.6,0.7,0.6,0.5
"2547","0",0.357164283571643,0.306122448979592,0.36734693877551,0.310204081632653,0.8,0.6,0.7,0.6,0.6
"2548","0",0.35,0.416666666666667,0.333333333333333,0.316666666666667,0.5,0.4,0.1,0.1,0.2
"2549","0",0.333366663333667,0.416666666666667,0.333333333333333,0.316666666666667,0.7,0.4,0.5,0.5,0.1
"2550","1",0.326567343265673,0.256410256410256,0.358974358974359,0.341025641025641,0.6,0.6,0.5,0.5,0.2
"2551","0",0.3914,0.486111111111111,0.333333333333333,0.422222222222222,0.2,0.6,0.5,0.7,0.2
"2552","0",0.33963396339634,0.113636363636364,0.545454545454545,0.259090909090909,0.5,0.3,0.5,0.5,0.1
"2553","0",0.3478,0.4,0.368421052631579,0.316666666666667,0.6,0.5,0.5,0.5,0.1
"2554","0",0.34036596340366,0.263157894736842,0.368421052631579,0.3,0.5,0.7,0.6,0.6,0.1
"2555","0",0.3462,0.406976744186047,0.372093023255814,0.309302325581395,0.7,0.8,0.8,0.8,0.2
"2556","0",0.3846,0.416666666666667,0.333333333333333,0.316666666666667,0.4,0.6,0.6,0.5,0.2
"2557","0",0.357164283571643,0.0568181818181818,0.363636363636364,0.388636363636364,0.6,0.5,0.6,0.5,0.1
"2558","0",0.35,0.375,0.35,0.3325,0.5,0.4,0.5,0.5,0.1
"2559","0",0.333366663333667,0.416666666666667,0.333333333333333,0.316666666666667,0.7,0.5,0.5,0.4,0.7
"2560","0",0.326567343265673,0.27027027027027,0.378378378378378,0.308108108108108,0.7,0.6,0.5,0.5,0.2
"2561","0",0.3914,0.454545454545455,0.424242424242424,0.287878787878788,0.1,0.8,0.6,0.5,0.2
"2562","0",0.33963396339634,0.357142857142857,0.428571428571429,0.203571428571429,0.4,0.5,0.5,0.5,0.7
"2563","0",0.3478,0.4,0.368421052631579,0.316666666666667,0.6,0.5,0.5,0.6,0.5
"2564","0",0.34036596340366,0.263157894736842,0.368421052631579,0.25,0.5,0.7,0.8,0.7,0.7
"2565","0",0.3462,0.472972972972973,0.378378378378378,0.308108108108108,0.6,0.6,0.6,0.5,0.7
"2566","0",0.3846,0.284090909090909,0.363636363636364,0.345454545454546,0.4,0.6,0.6,0.6,0.7
"2567","0",0.357164283571643,0.319148936170213,0.340425531914894,0.323404255319149,0.6,0.5,0.6,0.5,0.7
"2568","0",0.35,0.340909090909091,0.363636363636364,0.302272727272727,0.6,0.6,0.7,0.6,0.7
"2569","0",0.333366663333667,0.367647058823529,0.352941176470588,0.335294117647059,0.8,0.5,0.8,0.6,0.6
"2570","1",0.326567343265673,0.426829268292683,0.341463414634146,0.324390243902439,0.7,0.9,0.9,1,0.5
"2571","0",0.3914,0.540540540540541,0.324324324324324,0.410810810810811,0.2,0.9,0.7,0.3,0.5
"2572","0",0.33963396339634,0.384615384615385,0.358974358974359,0.38974358974359,0.5,0.5,0.8,0.6,0.5
"2573","0",0.3478,0.4,0.368421052631579,0.316666666666667,0.5,0.3,0.9,0.9,0.5
"2574","1",0.34036596340366,0.426829268292683,0.341463414634146,0.324390243902439,0.7,1,0.9,0.5,0.5
"2575","0",0.3462,0.465116279069767,0.325581395348837,0.353488372093023,0.7,0.7,0.7,0.6,0.4
"2576","1",0.3846,0.357142857142857,0.342857142857143,0.542857142857143,0.4,0.6,0.9,0.6,0.6
"2577","0",0.357164283571643,0.35,0.36,0.342,0.6,0.7,0.7,0.6,0.4
"2578","0",0.35,0.364583333333333,0.291666666666667,0.35625,0.5,0.8,0.8,0.1,0.6
"2579","0",0.333366663333667,0.347222222222222,0.277777777777778,0.369444444444445,0.8,0.5,0.6,0.8,0.6
"2580","0",0.326567343265673,0.0625,0.4,0.38,0.8,0.5,0.7,0.8,0.7
"2581","1",0.3914,0.476190476190476,0.333333333333333,0.361904761904762,0.5,0.7,0.7,0.7,0.7
"2582","0",0.33963396339634,0.416666666666667,0.333333333333333,0.271428571428571,0.6,0.5,0.6,0.6,0.6
"2583","0",0.3478,0.4,0.368421052631579,0.316666666666667,0.7,0.5,0.7,0.5,0.7
"2584","0",0.34036596340366,0.3125,0.375,0.2375,0.5,0.8,0.8,0.6,0.6
"2585","0",0.3462,0.434782608695652,0.347826086956522,0.330434782608696,0.7,0.7,0.7,0.7,0.7
"2586","1",0.3846,0.444444444444444,0.355555555555556,0.337777777777778,0.5,0.8,0.8,0.5,0.7
"2587","0",0.357164283571643,0.424528301886792,0.339622641509434,0.322641509433962,0.6,0.5,0.7,0.5,0.5
"2588","0",0.35,0.416666666666667,0.333333333333333,0.316666666666667,0.6,0.5,0.6,0.6,0.6
"2589","0",0.333366663333667,0.394736842105263,0.315789473684211,0.35,0.8,0.3,0.4,0.3,0.5
"2590","0",0.326567343265673,0.0694444444444444,0.388888888888889,0.422222222222222,0.5,0.4,0.6,0.5,0.9
"2591","0",0.3914,0.454545454545455,0.409090909090909,0.259090909090909,0.4,0.7,0.3,0.3,0.2
"2592","0",0.33963396339634,0.388888888888889,0.355555555555556,0.337777777777778,0.6,0.6,0.7,0.4,0.8
"2593","0",0.3478,0.4,0.368421052631579,0.316666666666667,0.4,0.4,0.6,0.4,0.4
"2594","0",0.34036596340366,0.454545454545455,0.363636363636364,0.345454545454546,0.5,0.7,0.8,0.4,0.9
"2595","1",0.3462,0.441176470588235,0.313725490196078,0.335294117647059,0.7,0.7,0.8,0.4,0.7
"2596","0",0.3846,0.405405405405405,0.216216216216216,0.462162162162162,0.5,0.7,0.5,0.3,0.2
"2597","0",0.357164283571643,0.384615384615385,0.346153846153846,0.328846153846154,0.6,0.3,0.6,0.3,0.4
"2598","0",0.35,0.416666666666667,0.333333333333333,0.316666666666667,0.6,0.5,0.5,0.6,0.6
"2599","0",0.333366663333667,0.394736842105263,0.315789473684211,0.35,0.8,0.3,0.5,0.6,0.6
"2600","1",0.326567343265673,0.27027027027027,0.378378378378378,0.308108108108108,0.7,0.5,0.6,0.9,0.8
"2601","0",0.3914,0.416666666666667,0.380952380952381,0.271428571428571,0.5,0.6,0.3,0.6,0.7
"2602","0",0.33963396339634,0.337837837837838,0.378378378378378,0.308108108108108,0.5,0.6,0.6,0.7,0.7
"2603","0",0.3478,0.4,0.368421052631579,0.316666666666667,0.8,0.3,0.6,0.9,0.8
"2604","0",0.34036596340366,0.297619047619048,0.333333333333333,0.361904761904762,0.5,0.9,0.8,0.8,0.6
"2605","0",0.3462,0.4375,0.35,0.38,0.6,0.7,0.6,0.8,0.7
"2606","1",0.3846,0.392156862745098,0.352941176470588,0.298039215686275,0.7,0.8,0.6,0.9,0.7
"2607","0",0.357164283571643,0.271739130434783,0.391304347826087,0.371739130434783,0.6,0.3,0.6,0.6,0.8
"2608","0",0.35,0.4375,0.35,0.285,0.5,0.6,0.7,0.6,0.6
"2609","0",0.3404,0.448717948717949,0.307692307692308,0.341025641025641,0.4,0.7,0.8,0.7,0.5
"2610","0",0.4256,0.357142857142857,0.380952380952381,0.271428571428571,0.6,0.9,0.9,0.7,0.6
"2611","0",0.4,0.390625,0.4375,0.296875,0.5,0.4,0.6,0.5,0.5
"2612","0",0.425557444255575,0.197368421052632,0.473684210526316,0.2,0.7,0.8,0.7,0.9,0.5
"2613","0",0.4616,0.2,0.32,0.38,0.2,0.8,0.7,0.7,0.4
"2614","0",0.372,0.4,0.368421052631579,0.316666666666667,0.4,0.8,0.7,0.6,0.6
"2615","0",0.333366663333667,0.337837837837838,0.432432432432432,0.35945945945946,0.1,0.6,0.9,0.7,0.7
"2616","1",0.355564443555644,0.32258064516129,0.387096774193548,0.429032258064516,0.3,0.8,0.8,0.7,0.7
"2617","0",0.4762,0.625,0.285714285714286,0.271428571428571,0.3,0.3,0.6,0.5,0.5
"2618","0",0.391360863913609,0.416666666666667,0.333333333333333,0.361904761904762,0.6,0.6,0.7,0.6,0.6
"2619","0",0.344834483448345,0.3125,0.35,0.3325,0.5,0.7,0.8,0.9,0.7
"2620","0",0.294141171765647,0.555555555555556,0.37037037037037,0.351851851851852,0.6,0.7,0.8,0.6,0.6
"2621","0",0.3076,0.37037037037037,0.37037037037037,0.281481481481481,0.7,1,0.8,0.7,0.6
"2622","0",0.36,0.32258064516129,0.387096774193548,0.306451612903226,0.4,1,0.7,0.6,0.5
"2623","0",0.432443244324432,0.441176470588235,0.352941176470588,0.223529411764706,0.3,0.7,0.6,0.5,0.4
"2624","0",0.4286,0.113636363636364,0.454545454545455,0.259090909090909,0.3,0.8,0.6,0.7,0.6
"2625","0",0.4762,0.394736842105263,0.526315789473684,0.2,0.1,0.6,0.8,0.6,0.5
"2626","0",0.465153484651535,0.416666666666667,0.4,0.316666666666667,0.5,0.8,0.8,0.7,0.7
"2627","0",0.355564443555644,0.462962962962963,0.37037037037037,0.281481481481481,0.2,0.5,0.6,0.6,0.7
"2628","0",0.36,0.4,0.368421052631579,0.316666666666667,0.4,0.6,0.7,0.6,0.5
"2629","0",0.3404,0.523255813953488,0.325581395348837,0.309302325581395,0,0.8,0.8,0.9,0.1
"2630","1",0.4256,0.265957446808511,0.340425531914894,0.363829787234043,0.8,0.7,0.9,0.9,0.8
"2631","0",0.4,0.406976744186047,0.418604651162791,0.353488372093023,0.4,0.5,0.6,0.6,0.7
"2632","1",0.425557444255575,0.428571428571429,0.514285714285714,0.217142857142857,0.8,0.9,0.7,0.6,0.7
"2633","0",0.4616,0.405405405405405,0.378378378378378,0.256756756756757,0.5,0.6,0.5,0.6,0.6
"2634","0",0.372,0.4375,0.35,0.3325,0.5,0.9,0.9,0.9,0.7
"2635","0",0.333366663333667,0.384615384615385,0.346153846153846,0.365384615384615,0.9,0.5,0.8,0.6,0.8
"2636","0",0.355564443555644,0.426829268292683,0.390243902439024,0.370731707317073,0.5,0.7,0.7,0.6,0.5
"2637","0",0.4762,0.6,0.64,0.228,0.3,0.4,0.5,0.4,0.7
"2638","0",0.391360863913609,0.394736842105263,0.315789473684211,0.35,0.7,0.6,0.5,0.6,0.6
"2639","0",0.344834483448345,0.416666666666667,0.333333333333333,0.316666666666667,0.5,0.8,0.6,0.7,0.7
"2640","1",0.294141171765647,0.384615384615385,0.358974358974359,0.341025641025641,0.5,0.6,0.9,0.7,0.8
"2641","0",0.3076,0.375,0.35,0.38,0.7,1,0.8,0.6,0.7
"2642","0",0.36,0.405405405405405,0.432432432432432,0.410810810810811,0.6,0.9,0.6,0.6,0.8
"2643","0",0.432443244324432,0.416666666666667,0.333333333333333,0.369444444444445,0.5,0.8,0.5,0.5,0.6
"2644","1",0.4286,0.465116279069767,0.325581395348837,0.397674418604651,0.7,0.8,0.9,0.6,0.9
"2645","0",0.4762,0.5,0.35,0.3325,0.4,0.6,0.6,0.5,0.8
"2646","0",0.465153484651535,0.375,0.4,0.38,0.6,0.6,0.8,0.9,0.9
"2647","0",0.355564443555644,0.397727272727273,0.363636363636364,0.345454545454546,0.6,0.5,0.4,0.4,0.7
"2648","1",0.36,0.4,0.368421052631579,0.316666666666667,0.5,0.6,0.9,0.7,0.7
"2649","1",0.3404,0.397727272727273,0.363636363636364,0.302272727272727,0.6,0.5,0.9,0.5,0.5
"2650","0",0.4256,0.462962962962963,0.37037037037037,0.211111111111111,0.3,0.5,0.6,0.5,0.5
"2651","0",0.4,0.416666666666667,0.428571428571429,0.316666666666667,0.5,0.2,0.5,0.6,0.7
"2652","0",0.425557444255575,0.294117647058823,0.470588235294118,0.279411764705882,0.6,0.6,0.6,0.9,0.8
"2653","0",0.4616,0.227272727272727,0.363636363636364,0.259090909090909,0.1,0.2,0.2,0.6,0.1
"2654","1",0.372,0.512820512820513,0.358974358974359,0.243589743589744,0.5,0.6,0.7,0.8,0.8
"2655","0",0.333366663333667,0.431034482758621,0.344827586206897,0.294827586206897,0.8,0.4,0.3,0.6,0.5
"2656","0",0.355564443555644,0.576923076923077,0.384615384615385,0.292307692307692,0.5,0.3,0.3,0.6,0.3
"2657","0",0.4762,0.583333333333333,0.333333333333333,0.19,0.4,0.2,0.2,0.2,0.2
"2658","0",0.391360863913609,0.53030303030303,0.363636363636364,0.115151515151515,0.4,0.2,0.5,0.6,0.1
"2659","0",0.344834483448345,0.5,0.285714285714286,0.271428571428571,0.5,0.2,0.2,0.6,0.3
"2660","0",0.294141171765647,0.625,0.416666666666667,0.2375,0.3,0.3,0.4,0.2,0.3
"2661","0",0.3076,0.357142857142857,0.4,0.217142857142857,0.7,0.5,0.5,0.3,0.5
"2662","0",0.36,0.378787878787879,0.424242424242424,0.345454545454546,0.4,0.5,0.2,0.3,0.5
"2663","0",0.432443244324432,0.441176470588235,0.352941176470588,0.223529411764706,0.4,0.2,0.2,0.6,0.3
"2664","0",0.4286,0.6,0.64,0.152,0.2,0.3,0.3,0.6,0.5
"2665","0",0.4762,0.512820512820513,0.41025641025641,0.243589743589744,0.4,0.2,0.3,0.6,0.5
"2666","0",0.465153484651535,0.555555555555556,0.388888888888889,0.316666666666667,0.3,0.3,0.8,0.3,0.2
"2667","0",0.355564443555644,0.46875,0.375,0.296875,0.3,0.3,0.3,0.6,0.2
"2668","0",0.36,0.4,0.368421052631579,0.316666666666667,0.7,0.2,0.3,0.9,0.6
"2669","0",0.3404,0.454545454545455,0.409090909090909,0.259090909090909,0.6,0.7,0.7,0.4,0.5
"2670","0",0.4256,0.416666666666667,0.428571428571429,0.271428571428571,0.6,0.8,0.8,0.1,0.6
"2671","0",0.4,0.405405405405405,0.432432432432432,0.308108108108108,0.5,0.7,0.7,0.4,0.5
"2672","1",0.425557444255575,0.397727272727273,0.409090909090909,0.302272727272727,0.8,0.8,0.7,0.4,0.5
"2673","0",0.4616,0.357142857142857,0.380952380952381,0.361904761904762,0.1,0.7,0.6,0.3,0.5
"2674","0",0.372,0.416666666666667,0.333333333333333,0.263888888888889,0.5,0.7,0.6,0.4,0.9
"2675","0",0.333366663333667,0.4,0.28,0.304,0.8,0.7,0.7,0.5,0.5
"2676","0",0.355564443555644,0.472972972972973,0.378378378378378,0.308108108108108,0.6,0.7,0.7,0.4,0.5
"2677","0",0.4762,0.540540540540541,0.378378378378378,0.308108108108108,0.5,0.7,0.7,0.4,0.5
"2678","0",0.391360863913609,0.526315789473684,0.368421052631579,0.2,0.7,0.7,0.7,0.5,0.5
"2679","0",0.344834483448345,0.290697674418605,0.372093023255814,0.441860465116279,0.7,0.8,0.7,0.4,0.5
"2680","0",0.294141171765647,0.405405405405405,0.324324324324324,0.256756756756757,0.7,0.7,0.7,0.4,0.5
"2681","0",0.3076,0.434782608695652,0.347826086956522,0.330434782608696,0.8,0.7,0.8,0.2,0.5
"2682","0",0.36,0.416666666666667,0.333333333333333,0.316666666666667,0.5,0.7,0.7,0.3,0.4
"2683","0",0.432443244324432,0.357142857142857,0.342857142857143,0.325714285714286,0.3,0.7,0.7,0.4,0.5
"2684","0",0.4286,0.3125,0.5,0.296875,0.3,0.7,0.7,0.4,0.5
"2685","0",0.4762,0.486111111111111,0.388888888888889,0.316666666666667,0.4,0.7,0.6,0.3,0.5
"2686","1",0.465153484651535,0.548780487804878,0.292682926829268,0.278048780487805,1,1,1,1,0.1
"2687","1",0.355564443555644,0.454545454545455,0.327272727272727,0.345454545454546,0.7,1,1,1,0.1
"2688","0",0.36,0.4,0.368421052631579,0.316666666666667,0.6,0.7,0.7,0.7,0.4
"2689","0",0.3404,0.405405405405405,0.378378378378378,0.308108108108108,0.5,0.4,0.5,0.5,0.4
"2690","0",0.4256,0.25,0.333333333333333,0.38,0.6,0.4,0.6,0.5,0.4
"2691","0",0.4,0.425531914893617,0.340425531914894,0.323404255319149,0.6,0.3,0.6,0.7,0.4
"2692","0",0.425557444255575,0.277777777777778,0.444444444444444,0.211111111111111,0.7,0.6,0.5,0.6,0.3
"2693","0",0.4616,0.3125,0.416666666666667,0.2375,0.1,0.5,0.5,0.5,0.4
"2694","0",0.372,0.277777777777778,0.37037037037037,0.351851851851852,0.4,0.5,0.4,0.4,0.4
"2695","0",0.333366663333667,0.408163265306122,0.326530612244898,0.348979591836735,0.7,0.3,0.4,0.4,0.2
"2696","0",0.355564443555644,0.277777777777778,0.444444444444444,0.211111111111111,0.6,0.3,0.4,0.5,0.3
"2697","0",0.4762,0.3125,0.5,0.296875,0.6,0.2,0.2,0.2,0.2
"2698","0",0.391360863913609,0.441176470588235,0.470588235294118,0.167647058823529,0.4,0.4,0.4,0.5,0.3
"2699","0",0.344834483448345,0.378787878787879,0.363636363636364,0.287878787878788,0.6,0.4,0.4,0.3,0.4
"2700","0",0.294141171765647,0.416666666666667,0.5,0.158333333333333,0.2,0.4,0.7,0.6,0.4
"2701","0",0.3076,0.267857142857143,0.428571428571429,0.203571428571429,0.2,0.8,0.6,0.6,0.4
"2702","0",0.36,0.357142857142857,0.476190476190476,0.361904761904762,0.2,0.5,0.5,0.5,0.4
"2703","0",0.432443244324432,0.405405405405405,0.378378378378378,0.154054054054054,0.7,0.8,0.8,0.5,0.6
"2704","0",0.4286,0.416666666666667,0.555555555555556,0.211111111111111,0.4,0.6,0.6,0.5,0.4
"2705","0",0.4762,0.523255813953488,0.372093023255814,0.309302325581395,0.4,0.5,0.5,0.6,0.6
"2706","0",0.465153484651535,0.277777777777778,0.37037037037037,0.0703703703703704,0.5,0.5,0.4,0.5,0.4
"2707","0",0.355564443555644,0.3125,0.416666666666667,0.316666666666667,0.1,0.4,0.4,0.2,0.1
"2708","0",0.36,0.4,0.368421052631579,0.316666666666667,0.4,0.4,0.7,0.5,0.5
"2709","0",0.3404,0.5,0.35,0.285,0.5,0.2,0.5,0.5,0.8
"2710","1",0.4256,0.367647058823529,0.352941176470588,0.279411764705882,0.6,0.6,0.6,0.5,0.8
"2711","0",0.4,0.5,0.35,0.285,0.2,0.1,0.6,0.2,0.7
"2712","1",0.425557444255575,0.5625,0.35,0.2375,0.8,0.9,0.8,0.8,0.6
"2713","0",0.4616,0.32258064516129,0.387096774193548,0.367741935483871,0.5,0.4,0.4,0.4,0.8
"2714","1",0.372,0.441176470588235,0.352941176470588,0.335294117647059,0.5,0.9,1,1,0.9
"2715","0",0.333366663333667,0.555555555555556,0.388888888888889,0.316666666666667,0.8,0.2,1,0.7,0.9
"2716","1",0.355564443555644,0.512820512820513,0.358974358974359,0.341025641025641,0.4,0.5,0.6,0.2,0.9
"2717","0",0.4762,0.531914893617021,0.382978723404255,0.323404255319149,0.7,0.2,0.9,0.2,0.5
"2718","0",0.391360863913609,0.511363636363636,0.363636363636364,0.302272727272727,0.6,0.2,0.5,1,0.8
"2719","0",0.344834483448345,0.606060606060606,0.303030303030303,0.287878787878788,0.5,0.3,0.4,0.2,0.6
"2720","0",0.294141171765647,0.367647058823529,0.470588235294118,0.279411764705882,0.5,0.7,0.6,0.2,0.9
"2721","1",0.3076,0.448717948717949,0.307692307692308,0.341025641025641,0.8,0.8,0.8,0.3,0.6
"2722","0",0.36,0.416666666666667,0.333333333333333,0.316666666666667,0.6,0.4,0.6,0.4,0.8
"2723","0",0.432443244324432,0.441176470588235,0.411764705882353,0.223529411764706,0.1,0.5,0.4,0.4,0.8
"2724","0",0.4286,0.480769230769231,0.461538461538462,0.292307692307692,0.4,0.2,0.6,0.2,0.3
"2725","0",0.4762,0.555555555555556,0.333333333333333,0.263888888888889,0.3,0.2,0.4,0.4,0.8
"2726","0",0.465153484651535,0.592105263157895,0.315789473684211,0.3,0.5,0.3,0.8,0.2,0.7
"2727","0",0.355564443555644,0.428571428571429,0.342857142857143,0.325714285714286,0.5,0.2,0.2,0.2,0.3
"2728","0",0.36,0.4,0.368421052631579,0.316666666666667,0.6,0.8,0.6,0.2,0.9
"2729","0",0.3404,0.592105263157895,0.315789473684211,0.35,0.3,0.7,0.7,0.6,0.6
"2730","0",0.4256,0.476190476190476,0.333333333333333,0.361904761904762,0.8,0.6,0.8,0.6,0.6
"2731","0",0.4,0.444444444444444,0.355555555555556,0.337777777777778,0.5,0.3,0.6,0.6,0.6
